date,open,high,low,close,volume
2017-03-13,131.340000,131.640000,131.270000,131.610000,10731575
2017-03-14,131.310000,131.360000,130.760000,131.290000,14019689
2017-03-15,131.560000,132.405000,131.140000,132.100000,22709139
2017-03-16,132.350000,132.350000,131.710000,132.010000,18457291
2017-03-17,131.900000,132.040000,131.620000,131.690000,21234529
2017-03-20,131.650000,132.110000,131.460100,131.810000,10105210
2017-03-21,132.310000,132.430000,129.730000,129.810000,35841897
2017-03-22,129.850000,130.820000,129.680000,130.690000,29177883
2017-03-23,130.520000,130.880000,130.140000,130.360000,20311655
2017-03-24,130.780000,131.290000,130.130000,130.630000,22967566
2017-03-27,129.700000,131.070000,129.400000,130.840000,18472445
2017-03-28,130.840000,132.030000,130.550000,131.640000,23721947
2017-03-29,131.730000,132.300000,131.590000,132.250000,13709968
2017-03-30,132.200000,132.610000,132.080000,132.470000,16092374
2017-03-31,132.280000,132.740000,132.125000,132.380000,19841411
2017-04-03,132.490000,132.810000,131.560000,132.300000,23700310
2017-04-04,131.920000,132.530000,131.870000,132.510000,13400022
2017-04-05,132.700000,133.480000,131.720000,131.970000,32011155
2017-04-06,132.100000,132.390000,131.700000,132.040000,18832193
2017-04-07,132.000000,132.370000,131.500000,131.970000,16743064
2017-04-10,132.100000,132.565000,131.656400,132.020000,15619276
2017-04-11,131.900000,132.095000,130.500000,131.450000,33778359
2017-04-12,131.430000,131.540000,130.780000,130.920000,15955195
2017-04-13,130.740000,131.510000,130.380000,130.400000,23683020
2017-04-17,130.770000,131.500000,130.720000,131.480000,13325508
2017-04-18,131.040000,131.660000,130.950000,131.280000,12841087
2017-04-19,131.850000,132.290000,131.310000,131.490000,17764817
2017-04-20,132.020000,132.880000,131.820000,132.590000,21977910
2017-04-21,132.710000,132.760000,132.220000,132.560000,22454948
2017-04-24,134.030000,134.285000,133.804200,134.160000,22469948
2017-04-25,134.600000,135.366400,134.480000,135.130000,19384398
2017-04-26,135.180000,135.510000,134.860000,134.940000,25398542
2017-04-27,135.270000,135.750000,135.190000,135.750000,16136538
2017-04-28,136.290000,136.340000,135.770000,135.990000,22771946
2017-05-01,136.440000,137.380000,136.380000,137.200000,24815525
2017-05-02,137.370000,137.490000,137.020000,137.430000,18345071
2017-05-03,137.120000,137.170000,136.615000,136.990000,23827550
2017-05-04,136.970000,137.430000,136.560000,137.040000,14630063
2017-05-05,137.390000,137.540000,136.880000,137.540000,19330652
2017-05-08,137.610000,137.840000,137.330000,137.840000,13279931
2017-05-09,138.050000,138.628000,137.930000,138.320000,28426109
2017-05-10,138.400000,138.450000,137.910000,138.400000,20499363
2017-05-11,138.020000,138.330000,137.380000,138.290000,27232074
2017-05-12,138.350000,138.630000,138.230000,138.600000,19738629
2017-05-15,138.660000,139.120000,138.530000,139.040000,20481327
2017-05-16,139.400000,139.640000,138.990000,139.620000,21785994
2017-05-17,138.510000,138.770000,136.050000,136.070000,55642178
2017-05-18,136.020000,137.720000,135.870000,137.260000,41319882
2017-05-19,137.750000,138.420000,137.660000,137.840000,36730112
2017-05-22,138.150000,139.075000,138.096700,139.000000,19509659
2017-05-23,139.410000,139.420000,138.780100,139.140000,19687534
2017-05-24,139.560000,139.850000,139.170000,139.780000,18323864
2017-05-25,140.310000,141.330000,140.010000,140.970000,23928591
2017-05-26,141.000000,141.280000,140.810000,141.220000,13851582
2017-05-30,141.150000,141.505000,141.060000,141.340000,20306409
2017-05-31,141.840000,141.840000,140.570000,141.290000,33229404
2017-06-01,141.580000,141.900000,140.980000,141.840000,20120741
2017-06-02,142.340000,143.490000,142.110000,143.460000,37222881
2017-06-05,143.450000,143.680000,143.230000,143.430000,15727526
2017-06-06,143.260000,143.730000,142.650000,142.860000,22393024
2017-06-07,143.260000,143.540000,142.600000,143.420000,18842408
2017-06-08,143.740000,143.800000,142.790000,143.570000,25417408
2017-06-09,143.740000,143.900000,138.110000,139.980000,109783737
2017-06-12,138.840000,139.480000,137.470000,139.230000,104453977
2017-06-13,140.010000,140.560000,139.280000,140.360000,51193010
2017-06-14,140.930000,140.930000,138.620000,139.750000,60093764
2017-06-15,138.340000,139.280000,137.490000,139.130000,55145160
2017-06-16,138.680000,138.777000,137.638000,138.150000,48087413
2017-06-19,139.490000,140.590000,139.280000,140.460000,39626533
2017-06-20,140.320000,140.500000,139.310000,139.360000,40935078
2017-06-21,139.680000,140.810000,139.590000,140.740000,35743366
2017-06-22,140.960000,141.220000,140.340000,140.700000,24099115
2017-06-23,140.540000,141.420000,140.150000,141.240000,21654314
2017-06-26,142.050000,142.290000,140.270000,140.580000,34411094
2017-06-27,140.050000,140.220000,138.020000,138.030000,65957819
2017-06-28,138.540000,140.140000,137.740000,140.020000,57427180
2017-06-29,139.440000,139.440000,136.250000,137.590000,88769351
2017-06-30,137.980000,138.668700,137.190000,137.640000,68898255
2017-07-03,138.270000,138.430000,136.100000,136.190000,32797005
2017-07-05,136.620000,137.900000,136.160000,137.530000,42116584
2017-07-06,136.480000,137.060000,135.800000,136.290000,48430476
2017-07-07,136.750000,138.130000,136.740000,137.760000,36970402
2017-07-10,137.850000,138.985000,137.500000,138.660000,24853545
2017-07-11,138.460000,139.220000,137.940000,139.050000,31517660
2017-07-12,140.240000,140.860000,139.955000,140.700000,36045799
2017-07-13,140.870000,141.350000,140.600000,141.010000,31073595
2017-07-14,141.640000,142.300000,141.190000,142.120000,34544847
2017-07-17,142.270000,142.690000,141.920000,142.190000,25343155
2017-07-18,142.090000,143.170000,141.640000,143.140000,25748527
2017-07-19,143.560000,144.190000,143.500000,143.980000,33752309
2017-07-20,144.350000,144.440000,143.520000,144.170000,36139449
2017-07-21,143.640000,144.110000,143.350000,144.110000,39697094
2017-07-24,144.090000,144.870000,143.920000,144.770000,26712732
2017-07-25,144.290000,144.740000,144.010000,144.400000,28120884
2017-07-26,144.760000,144.950000,144.530000,144.870000,18610634
2017-07-27,145.820000,145.960000,142.300000,143.960000,80665866
2017-07-28,143.100000,144.075200,142.870000,143.840000,38013176
2017-07-31,144.250000,144.430000,142.920000,143.230000,33848645
2017-08-01,143.720000,143.760000,143.120000,143.560000,20149421
2017-08-02,144.490000,144.520000,142.610000,143.950000,41769667
2017-08-03,144.090000,144.170000,143.130000,143.390000,27112799
2017-08-04,143.710000,143.970000,143.060000,143.650000,29472909
2017-08-07,143.910000,144.560000,143.710000,144.560000,17933942
2017-08-08,144.280000,145.470000,143.900000,144.310000,30810364
2017-08-09,143.120000,144.190000,142.795000,144.120000,36169473
2017-08-10,143.300000,143.400000,140.890000,141.030000,63331663
2017-08-11,141.240000,142.410000,140.900000,142.100000,45862488
2017-08-14,143.230000,144.150000,143.190000,143.930000,34161024
2017-08-15,144.290000,144.302000,143.640000,144.030000,25509181
2017-08-16,144.390000,144.960000,143.800700,144.280000,31913002
2017-08-17,143.720000,143.940000,141.330000,141.330000,70190975
2017-08-18,141.410000,142.200000,140.650000,141.230000,60751940
2017-08-21,141.230000,141.530000,140.180000,141.050000,37111487
2017-08-22,141.810000,143.350000,141.760000,143.200000,36294232
2017-08-23,142.480000,143.010000,142.380000,142.690000,25702324
2017-08-24,143.010000,143.170000,141.470000,142.270000,38160803
2017-08-25,142.820000,143.180000,141.780000,141.970000,26380436
2017-08-28,142.400000,142.740000,141.950100,142.410000,15362141
2017-08-29,141.180000,143.210000,141.060000,142.970000,24498333
2017-08-30,143.090000,144.890000,143.000000,144.650000,33642716
2017-08-31,145.060000,146.210000,144.980000,146.200000,38480747
2017-09-01,146.390000,146.585000,145.610000,146.000000,22293553
2017-09-05,145.570000,145.880000,143.600000,144.690000,45480562
2017-09-06,145.110000,145.460000,144.080000,145.130000,30722723
2017-09-07,145.400000,145.840000,144.940000,145.470000,22721131
2017-09-08,145.280000,145.350000,144.060000,144.210000,27890115
2017-09-11,145.335000,146.120000,145.300000,145.870000,27126332
2017-09-12,146.280000,146.410000,145.530000,146.220000,30256661
2017-09-13,145.970000,146.440000,145.730000,146.420000,28450864
2017-09-14,145.850000,146.286900,145.470000,145.560000,35296413
2017-09-15,145.530000,146.590000,145.290000,146.060000,46422402
2017-09-18,145.910000,146.370000,145.110000,145.550000,24858157
2017-09-19,145.810000,146.010000,145.310000,145.800000,20871237
2017-09-20,145.750000,145.910000,144.230000,145.350000,34236155
2017-09-21,145.250000,145.260000,143.950000,144.460000,28841835
2017-09-22,144.000000,144.530000,143.855000,144.320000,21702401
2017-09-25,143.750000,143.829900,142.100000,142.800000,54947712
2017-09-26,143.530000,143.800000,142.670000,143.170000,29628806
2017-09-27,143.930000,145.000000,143.570000,144.460000,33249403
2017-09-28,144.110000,144.556600,143.780000,144.410000,24149422
2017-09-29,144.700000,145.555000,144.320000,145.450000,43102366
2017-10-02,145.670000,146.170000,144.930000,145.580000,27351260
2017-10-03,145.770000,146.060000,145.450000,145.890000,19715152
2017-10-04,145.610000,146.340000,145.470000,146.030000,26381099
2017-10-05,146.560000,147.540000,146.406300,147.460000,31562353
2017-10-06,146.960000,147.660000,146.960000,147.660000,23561069
2017-10-09,147.850000,148.009300,147.300000,147.490000,13704835
2017-10-10,147.990000,148.140000,146.950000,147.600000,19223092
2017-10-11,147.530000,148.070000,147.340000,148.040000,12439051
2017-10-12,147.820000,148.355000,147.615000,147.770000,14513477
2017-10-13,148.370000,148.510000,147.777200,148.340000,18409888
2017-10-16,148.710000,148.890000,148.392800,148.850000,21809410
2017-10-17,148.800000,149.060000,148.570000,149.040000,13138157
2017-10-18,149.190000,149.210000,148.640000,148.860000,17218243
2017-10-19,147.990000,148.330000,147.270000,148.310000,27680285
2017-10-20,148.910000,149.040000,148.530000,148.710000,30173268
2017-10-23,149.020000,149.030000,147.530000,147.740000,29297126
2017-10-24,148.030000,148.300000,147.440000,147.990000,20289467
2017-10-25,147.700000,148.180000,146.330000,147.430000,36179124
2017-10-26,147.340000,147.705000,146.920000,146.960000,28230199
2017-10-27,149.430000,151.520000,149.200000,151.240000,60165127
2017-10-30,151.130000,152.190000,150.989900,151.580000,31733386
2017-10-31,152.070000,152.370000,151.630000,152.150000,26319327
2017-11-01,152.760000,152.830000,151.500000,152.100000,29481569
2017-11-02,151.930000,151.990000,150.770000,151.810000,31017426
2017-11-03,152.360000,153.290000,151.840000,153.270000,26199249
2017-11-06,153.150000,153.850000,153.100000,153.790000,28693919
2017-11-07,153.670000,154.082300,153.340000,153.880000,21333062
2017-11-08,153.800000,154.540000,153.620000,154.500000,17373517
2017-11-09,153.230000,153.770000,152.110000,153.690000,40594482
2017-11-10,153.330000,153.800000,153.060000,153.680000,20150762
2017-11-13,153.100000,154.069300,153.100000,153.870000,12522399
2017-11-14,153.330000,153.500000,152.570000,153.310000,25173763
2017-11-15,152.650000,153.000000,151.780000,152.590000,24808004
2017-11-16,153.360000,154.890000,153.330000,154.540000,34790570
2017-11-17,154.580000,154.690000,153.800000,153.950000,28725800
2017-11-20,154.060000,154.200000,153.610000,153.830000,21143944
2017-11-21,154.560000,155.570000,154.485000,155.500000,20147763
2017-11-22,155.640000,155.840000,155.341000,155.690000,17299040
2017-11-24,155.850000,156.310000,155.760000,156.260000,8280586
2017-11-27,156.210000,156.560000,155.830000,156.190000,22653389
2017-11-28,156.540000,156.690000,155.700000,156.590000,25227320
2017-11-29,156.410000,156.450000,153.120000,153.860000,71986338
2017-11-30,154.510000,155.450000,154.145000,155.150000,56595465
2017-12-01,154.200000,155.240000,152.260000,154.490000,59015828
2017-12-04,155.460000,155.625000,152.560000,152.710000,51319146
2017-12-05,152.680000,154.550000,152.100000,152.810000,40604211
2017-12-06,152.260000,153.735000,152.060000,153.500000,28647769
2017-12-07,153.490000,154.460000,153.330000,154.020000,32666207
2017-12-08,155.100000,155.530000,154.460000,154.700000,28081666
2017-12-11,154.770000,155.950000,154.760000,155.900000,20821528
2017-12-12,155.810000,156.150000,155.360000,155.690000,20310252
2017-12-13,156.320000,156.490000,155.760000,155.990000,24418479
2017-12-14,156.260000,156.660000,155.710000,155.880000,24594682
2017-12-15,156.490000,157.820000,156.230000,157.650000,49816151
2017-12-18,158.360000,158.770000,158.070000,158.640000,26844519
2017-12-19,158.340000,158.500000,157.260000,157.700000,31414968
2017-12-20,158.250000,158.280000,156.910000,157.530000,38972602
2017-12-21,157.750000,158.250000,157.370000,157.550000,18638679
2017-12-22,157.310000,157.432000,156.950000,157.370000,23330440
2017-12-26,156.490000,156.720000,155.950000,156.520000,21918720
2017-12-27,156.530000,156.960000,156.390000,156.540000,22388186
2017-12-28,157.040000,157.065300,156.540000,156.730000,25393825
2017-12-29,156.870000,156.900000,155.700000,155.760000,33185962
2018-01-02,156.560000,158.525000,156.170000,158.490000,32573272
2018-01-03,158.640000,160.170000,158.610000,160.030000,29383557
2018-01-04,160.580000,160.790000,160.082500,160.310000,24776125
2018-01-05,161.070000,162.030000,160.770000,161.920000,26992340
2018-01-08,161.920000,162.630000,161.860000,162.550000,23159061
2018-01-09,162.870000,163.040000,162.070000,162.560000,24782448
2018-01-10,161.840000,162.210000,161.120000,162.180000,34004028
2018-01-11,162.460000,163.300000,162.210000,163.290000,20473518
2018-01-12,163.150000,164.660000,162.940000,164.490000,37762708
2018-01-16,165.580000,166.415000,163.530000,164.020000,41231849
2018-01-17,164.800000,166.040000,163.998200,165.790000,33849879
2018-01-18,165.530000,166.199900,165.135000,165.820000,26432166
2018-01-19,166.320000,166.610000,165.535000,166.340000,38937588
2018-01-22,166.280000,168.120000,166.090000,168.120000,26081388
2018-01-23,168.640000,169.660000,168.555000,169.510000,37989650
2018-01-24,169.870000,170.240000,167.440000,168.410000,54287377
2018-01-25,169.570000,169.630000,167.810000,168.350000,28924956
2018-01-26,169.290000,170.952000,168.960000,170.930000,32038184
2018-01-29,170.570000,170.910000,169.740000,170.100000,37277849
2018-01-30,168.550000,169.420000,167.820000,168.700000,44987688
2018-01-31,169.650000,169.989900,168.340000,169.400000,42449199
2018-02-01,168.100000,169.730000,167.420000,167.960000,38037875
2018-02-02,167.300000,167.700000,164.470000,164.610000,68478082
2018-02-05,163.070000,165.750000,158.000000,158.120000,105372224
2018-02-06,155.810000,162.510000,155.100000,162.310000,118537891
2018-02-07,161.790000,163.550000,160.200000,160.210000,91028328
2018-02-08,160.620000,160.800000,153.450000,153.450000,94184831
2018-02-09,155.620000,157.240000,150.125000,156.100000,113836554
2018-02-12,157.700000,159.950000,156.460000,158.870000,63050637
2018-02-13,157.960000,160.010000,157.719700,159.690000,31785595
2018-02-14,158.750000,162.930000,158.000000,162.680000,52107431
2018-02-15,164.140000,165.700000,162.440000,165.700000,51633887
2018-02-16,165.160000,166.755000,164.679900,164.960000,62256291
2018-02-20,164.380000,166.680000,164.310000,165.290000,36785626
2018-02-21,166.100000,167.720000,164.720000,164.820000,41161779
2018-02-22,165.540000,166.420000,164.376900,164.800000,37074413
2018-02-23,166.130000,168.170000,165.450000,168.170000,50096916
2018-02-26,168.960000,170.400000,168.820000,170.400000,39266658
2018-02-27,170.450000,170.730000,168.210000,168.290000,42209873
2018-02-28,169.250000,169.800000,167.100000,167.210000,42936334
2018-03-01,167.300000,168.070000,163.001000,164.480000,76809904
2018-03-02,162.500000,166.280000,161.960000,165.990000,57445063
2018-03-05,165.210000,168.260000,164.590000,167.830000,38540207
2018-03-06,168.650000,169.110000,167.480000,168.540000,29480927
2018-03-07,167.250000,169.070000,166.960000,168.930000,34609407
2018-03-08,169.630000,169.980000,168.950000,169.860000,25828371
2018-03-09,171.070000,173.160000,170.820000,173.160000,38310546
2018-03-12,173.670000,174.480000,173.280000,174.080000,37634971
2018-03-13,174.830000,175.210000,171.266600,171.710000,55638925
2018-03-14,172.610000,172.740000,170.930000,171.680000,40536383
2018-03-15,171.800000,172.530000,170.900000,171.530000,28810366
2018-03-16,171.820000,172.200000,170.935000,171.020000,31176742
2018-03-19,169.100000,169.220000,165.639300,167.100000,71395061
2018-03-20,167.170000,168.040000,166.610000,167.650000,34075664
2018-03-21,167.210000,168.760000,166.190000,166.920000,43863543
2018-03-22,164.610000,165.770000,162.590000,162.800000,66607288
2018-03-23,162.610000,163.300000,158.430000,158.510000,80110392
2018-03-26,161.720000,164.600000,159.160000,164.400000,57481503
2018-03-27,165.620000,165.620000,157.680000,159.080000,78889105
2018-03-28,158.170000,159.780000,156.040000,157.250000,89369655
2018-03-29,158.100000,161.710000,156.633800,160.130000,68692566
2018-04-02,158.990000,159.740000,153.880000,155.510000,85549443
2018-04-03,156.870000,157.920000,154.440000,157.260000,64090049
2018-04-04,154.220000,160.230000,154.040000,159.740000,65768692
2018-04-05,161.330000,161.580000,159.480000,160.650000,43054868
2018-04-06,158.880000,160.460100,155.880000,156.630000,59870865
2018-04-09,157.980000,160.880000,157.460000,157.730000,41810380
2018-04-10,160.210000,161.730000,159.070000,161.210000,48601323
2018-04-11,160.200000,162.000000,160.100000,160.280000,41622139
2018-04-12,161.250000,162.770000,161.160000,162.210000,30467889
2018-04-13,163.020000,163.260000,160.670000,161.370000,44604892
2018-04-16,162.500000,163.190000,161.480000,162.600000,28180780
2018-04-17,164.240000,166.459200,163.910000,166.100000,35536087
2018-04-18,166.100000,167.000000,165.310000,166.440000,29573880
2018-04-19,165.600000,165.990000,164.340000,164.910000,34705692
2018-04-20,164.490000,164.610000,161.730000,162.300000,49197140
2018-04-23,163.090000,163.730000,161.020000,161.890000,33040646
2018-04-24,162.660000,162.905000,157.390000,158.460000,70256751
2018-04-25,158.740000,159.310000,156.470000,158.650000,52089323
2018-04-26,160.700000,162.530000,160.180000,161.990000,43005532
2018-04-27,164.370000,164.410000,161.170000,162.090000,51043406
2018-04-30,162.470000,163.480000,160.540000,160.940000,35615273
2018-05-01,160.520000,162.800000,160.140000,162.780000,36513529
2018-05-02,163.060000,163.570000,161.630000,161.820000,38646842
2018-05-03,161.000000,162.400000,159.220000,161.800000,60337134
2018-05-04,161.100000,165.250000,160.980000,164.870000,41543243
2018-05-07,165.640000,166.780000,165.510000,166.240000,32500152
2018-05-08,165.890000,166.430000,164.860000,166.070000,26040170
2018-05-09,166.370000,168.000000,165.780000,167.880000,29122718
2018-05-10,168.420000,169.740000,168.290000,169.620000,27067597
2018-05-11,169.420000,169.860000,168.720000,169.460000,24688847
2018-05-14,169.850000,170.820000,169.470000,169.750000,21821749
2018-05-15,168.410000,168.500000,166.980000,167.870000,49361638
2018-05-16,168.090000,169.370000,168.010000,168.980000,22941159
2018-05-17,168.390000,169.610000,167.510000,168.330000,27480164
2018-05-18,167.680000,168.260000,167.210000,167.460000,26217939
2018-05-21,168.760000,169.500000,167.680000,168.400000,22954565
2018-05-22,169.170000,169.450000,167.880000,168.180000,19477721
2018-05-23,166.880000,169.620000,166.880000,169.600000,26557835
2018-05-24,169.550000,169.850000,167.840000,169.550000,27696539
2018-05-25,169.530000,170.330000,169.210000,169.720000,27460536
2018-05-29,168.950000,169.920000,167.960000,168.970000,41220468
2018-05-30,169.580000,170.480000,169.220000,170.180000,22665836
2018-05-31,170.180000,171.200000,169.630000,170.070000,35670946
2018-06-01,170.920000,172.840000,170.870000,172.740000,45543331
2018-06-04,173.180000,174.340000,173.070000,174.300000,20459634
2018-06-05,174.710000,175.130000,174.065000,174.840000,24779284
2018-06-06,175.024800,175.890000,174.140000,175.860000,25036647
2018-06-07,175.890000,175.930000,173.550000,174.430000,39600316
2018-06-08,173.610000,174.880300,173.180000,174.440000,31780348
2018-06-11,174.310000,175.340000,174.280000,174.910000,22319709
2018-06-12,175.150000,176.000000,174.960000,175.830000,22511832
2018-06-13,176.100000,177.140000,175.430000,175.820000,37858584
2018-06-14,176.630000,177.890000,176.500000,177.600000,35915978
2018-06-15,176.930000,177.325000,176.110000,176.980000,49615730
2018-06-18,175.490000,176.650000,174.940000,176.500000,31633192
2018-06-19,174.270000,176.040000,173.710000,176.000000,38235994
2018-06-20,176.810000,177.980000,176.650000,177.250000,33038042
2018-06-21,177.700000,177.880000,175.370000,175.710000,43469439
2018-06-22,176.300000,176.369000,174.690000,175.320000,30073187
2018-06-25,173.730000,173.990000,169.810000,171.370000,77799725
2018-06-26,172.000000,173.058500,171.370000,172.070000,39008146
2018-06-27,172.800000,173.580000,169.610000,169.730000,52843497
2018-06-28,169.470000,171.770000,169.170000,171.190000,46407708
2018-06-29,172.010000,172.920000,171.395000,171.650000,36408464
2018-07-02,169.970000,172.850000,169.670000,172.800000,31770026
2018-07-03,173.450000,173.450000,170.630000,170.800000,25512707
2018-07-05,171.940000,173.060000,171.030000,172.920000,31626198
2018-07-06,173.320000,175.740000,173.000000,175.610000,37005574
2018-07-09,176.520000,177.230000,175.820000,177.190000,27362061
2018-07-10,177.520000,177.720000,176.710000,177.320000,23902488
2018-07-11,175.930000,177.070000,175.800000,176.420000,30280553
2018-07-12,177.200000,179.460000,177.080000,179.460000,27930119
2018-07-13,179.450000,179.900000,178.950000,179.610000,28067961
2018-07-16,179.650000,179.950000,178.880000,179.180000,21405310
2018-07-17,177.280000,180.650000,177.280000,180.270000,31034075
2018-07-18,180.290000,180.440000,179.380000,179.930000,23220839
2018-07-19,179.280000,179.880000,178.820000,179.030000,31094145
2018-07-20,179.620000,180.170000,178.790000,178.990000,35907619
2018-07-23,178.460000,179.640000,177.740000,179.560000,22184720
2018-07-24,181.410000,182.050000,179.560000,180.300000,36900281
2018-07-25,180.380000,182.930000,180.290000,182.820000,36022078
2018-07-26,180.340000,180.920000,179.810000,180.050000,40873485
2018-07-27,181.190000,181.310000,176.600000,177.620000,59456093
2018-07-30,177.630000,177.730000,174.270000,175.110000,60192990
2018-07-31,175.800000,177.130000,174.820000,176.450000,47285135
2018-08-01,176.860000,177.650000,176.096700,177.120000,37101925
2018-08-02,175.870000,179.740000,175.790000,179.530000,47178229
2018-08-03,179.870000,180.090000,179.080000,180.080000,28934445
2018-08-06,179.960000,181.190000,179.740000,181.140000,24808763
2018-08-07,181.650000,182.140000,181.260000,181.800000,29895664
2018-08-08,181.600000,182.350000,181.060000,182.020000,22680749
2018-08-09,181.910000,182.630000,181.640000,181.910000,18852898
2018-08-10,180.680000,181.220000,179.840000,180.520000,33818464
2018-08-13,180.880000,182.010000,180.241000,180.320000,26089195
2018-08-14,181.010000,181.660000,180.040000,181.450000,20913021
2018-08-15,180.010000,180.580000,178.120000,179.230000,58528016
2018-08-16,180.610000,180.990000,179.470000,179.820000,27711761
2018-08-17,179.350000,180.310000,178.267900,179.860000,36092641
2018-08-20,180.260000,180.325100,179.000000,179.700000,24938956
2018-08-21,180.240000,181.440000,180.130000,180.360000,26258657
2018-08-22,179.980000,181.270000,179.750000,181.060000,18042380
2018-08-23,180.740000,182.045000,180.500000,180.800000,25776166
2018-08-24,181.400000,182.630000,181.360000,182.480000,23136113
2018-08-27,183.400000,184.340000,183.110000,184.340000,29343552
2018-08-28,184.830000,185.020000,184.220000,184.610000,20277036
2018-08-29,184.930000,186.840000,184.860000,186.740000,29175591
2018-08-30,186.380000,187.519900,185.790000,186.410000,29315453
2018-08-31,186.180000,187.180000,185.980000,186.650000,28653248
2018-09-04,186.080000,186.400000,184.850000,185.850000,29063537
2018-09-05,185.520000,185.550000,182.820000,183.450000,42623326
2018-09-06,183.530000,183.750000,180.580000,181.810000,46091403
2018-09-07,180.500000,182.670000,180.440000,181.110000,46629495
2018-09-10,182.150000,182.250000,180.725000,181.720000,26131977
2018-09-11,180.990000,183.420000,180.520000,183.120000,30116460
2018-09-12,182.850000,182.980000,181.010000,182.580000,36203973
2018-09-13,183.720000,184.880000,183.640100,184.530000,31133188
2018-09-14,184.660000,184.945000,183.260000,183.990000,31224132
2018-09-17,183.680000,183.810000,181.170000,181.340000,33071197
2018-09-18,181.490000,183.730000,181.400000,182.840000,31877347
2018-09-19,182.870000,183.300000,181.510000,182.700000,31843377
2018-09-20,183.960000,184.970000,183.519900,184.720000,33295820
2018-09-21,185.220000,185.480000,183.480000,183.710000,38605353
2018-09-24,182.020000,183.960000,181.300000,183.890000,34945602
2018-09-25,183.810000,184.280000,183.180000,184.140000,25277520
2018-09-26,184.300000,185.990000,183.905000,184.270000,36210571
2018-09-27,185.020000,186.490000,184.920000,185.830000,33113269
2018-09-28,185.310000,186.280000,184.970000,185.790000,28076843
2018-10-01,186.870000,187.530000,185.700000,186.170000,27371297
2018-10-02,186.010000,187.175000,185.320000,185.750000,25618608
2018-10-03,186.530000,186.970000,185.660000,185.950000,29128683
2018-10-04,185.200000,185.320000,181.060000,182.380000,80557283
2018-10-05,182.360000,182.970000,178.430000,180.150000,83325630
2018-10-08,179.520000,180.642700,176.930000,179.050000,66864481
2018-10-09,179.180000,181.020000,178.750000,179.630000,49097949
2018-10-10,178.510000,178.620000,171.500000,171.730000,114471052
2018-10-11,171.020000,173.400000,167.810000,169.600000,143084463
2018-10-12,174.170000,174.860000,170.932800,174.320000,102078388
2018-10-15,173.710000,174.040000,171.560000,172.210000,64885255
2018-10-16,174.020000,177.650000,173.700000,177.220000,71979688
2018-10-17,178.080000,178.258500,175.470000,177.290000,66987639
2018-10-18,176.620000,176.680000,172.440000,173.180000,82486208
2018-10-19,174.580000,176.070000,172.390000,173.020000,82923733
2018-10-22,174.060000,175.248500,172.590000,173.910000,52909281
2018-10-23,170.640000,174.130000,168.820000,173.270000,77566972
2018-10-24,173.070000,173.360000,165.040000,165.340000,102997449
2018-10-25,167.910000,172.080000,167.160000,171.060000,83481070
2018-10-26,165.200000,169.960000,164.230000,166.660000,130970908
2018-10-29,169.210000,169.860000,160.090000,163.230000,111871933
2018-10-30,162.750000,166.035000,162.015000,165.920000,92583965
2018-10-31,168.620000,171.250000,168.540000,169.820000,73828635
2018-11-01,170.070000,172.240000,168.780000,172.060000,52706823
2018-11-02,171.530000,172.550000,168.220000,169.380000,75966781
2018-11-05,169.600000,169.660000,167.080000,168.960000,39573533
2018-11-06,168.970000,171.190000,168.720000,170.240000,34410390
2018-11-07,172.280000,175.580000,171.870000,175.580000,51169614
2018-11-08,174.860000,175.302000,173.630000,174.460000,40296538
2018-11-09,172.830000,173.250000,170.160000,171.520000,50602710
2018-11-12,170.320000,170.640000,166.180000,166.330000,62578371
2018-11-13,167.110000,169.480000,166.000000,166.470000,64128079
2018-11-14,168.120000,168.700000,164.250000,165.200000,75270714
2018-11-15,164.900000,168.540000,163.460000,168.090000,73254349
2018-11-16,166.450000,168.310000,165.780000,167.500000,65390675
2018-11-19,166.700000,166.900000,161.540000,162.060000,67280478
2018-11-20,158.370000,161.380000,157.130000,159.160000,102652794
2018-11-21,161.350000,161.970000,159.232300,160.370000,42965839
2018-11-23,159.130000,160.840000,159.090000,159.210000,23503729
2018-11-26,161.460000,162.970000,160.760000,162.890000,42012633
2018-11-27,162.040000,163.850000,161.180000,163.440000,36608063
2018-11-28,164.660000,168.700000,163.471900,168.700000,70140986
2018-11-29,167.990000,169.260000,166.820000,168.150000,44885711
2018-11-30,168.410000,169.470000,167.540000,169.370000,36722760
2018-12-03,173.110000,173.310000,169.510100,172.330000,50771695
2018-12-04,171.430000,171.910000,165.520000,165.720000,70594743
2018-12-06,162.380000,166.910000,161.770000,166.890000,71715526
2018-12-07,166.160000,167.120000,160.860000,161.380000,80432176
2018-12-10,161.080000,163.780000,159.410000,163.070000,73960758
2018-12-11,165.730000,165.770000,162.230000,163.610000,59058296
2018-12-12,166.000000,167.600000,164.960000,165.050000,53779992
2018-12-13,166.130000,166.820000,164.030000,165.100000,46377864
2018-12-14,163.210000,163.810000,160.700000,161.080000,56547419
2018-12-17,160.390000,161.670000,156.170000,157.430000,74834076
2018-12-18,158.650000,159.950000,157.040000,158.420000,63642120
2018-12-19,158.180000,160.720000,153.340000,154.530000,81856456
2018-12-20,154.150000,155.870000,150.390000,152.290000,99002139
2018-12-21,153.050000,154.090000,146.720000,147.570000,141129408
2018-12-24,146.080000,147.980000,143.460000,143.500000,56163290
